stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
2353,,Michel-Ange-Auteuil,,0.8525180673825234,0.0395310495271535,0,1836
2423,,Porte de Montreuil,,0.8526132656584244,0.0420830077955213,0,1727
2358,,Miromesnil,,0.8529650053001650,0.0404271087205173,0,1747
2527,,République,,0.8528581611959849,0.0412650023254495,0,1679
1647,,République,,0.8528581611959849,0.0412650023254495,0,1679
1714,,Saint-Ambroise,,0.8527575680706647,0.0414318356423508,0,1680
2043,,Alma-Marceau,,0.8528038497108339,0.0401770699293520,0,1980
2311,,Oberkampf,,0.8528038645310660,0.0413553156579129,0,1769
1712,,Grands Boulevards,,0.8529297403799205,0.0409093293011383,0,1671
2190,,Bonne Nouvelle,,0.8529120071830789,0.0410080014235679,0,2015
1747,,Porte de Saint-Cloud,,0.8523372621194101,0.0393801757397355,0,1729
1715,,Saint-Augustin,,0.8529799209125404,0.0405169863841624,0,1681
1819,,Miromesnil,,0.8529650053001650,0.0404271087205173,0,1747
2183,,Croix-de-Chavaux (Jacques Duclos),,0.8526938844160674,0.0425264565991409,0,1896
1745,,Porte de Montreuil,,0.8526132656584244,0.0420830077955213,0,1727
1816,,Michel-Ange-Molitor,,0.8524680026571447,0.0394904805722445,0,1837
1882,,Maraichers,,0.8525996614611828,0.0420119197671055,0,55372
2460,,Saint-Augustin,,0.8529799209125404,0.0405169863841624,0,1681
1814,,Michel-Ange-Auteuil,,0.8525180673825234,0.0395310495271535,0,1836
2014,,Buzenval,,0.8525851244498717,0.0419211049309850,0,1937
2286,,Havre-Caumartin,,0.8529631508876636,0.0406608502700510,0,1852
1884,,Marcel Sembat,,0.8522716947335081,0.0391688124529401,0,1829
1844,,Oberkampf,,0.8528038645310660,0.0413553156579129,0,1769
2280,,Marcel Sembat,,0.8522716947335081,0.0391688124529401,0,1829
2269,,Mairie de Montreuil,,0.8527686185070369,0.0426304887509961,0,1817
1651,,Nation,,0.8525369996955128,0.0418597257470777,0,1758
2513,,Voltaire (Léon Blum),,0.8526880374904460,0.0415520682261200,0,1657
2261,,Exelmans,,0.8524304924668082,0.0394596408669034,0,1916
1917,,La Muette,,0.8526955772501754,0.0397031440565475,0,1876
2517,,Trocadéro,,0.8527827405516035,0.0399255598547546,0,1639
2227,,Chaussée d'Antin (La Fayette),,0.8529532719359372,0.0407319480793982,0,1957
1702,,Richelieu-Drouot,,0.8529399390529964,0.0408415641712686,0,1665
2032,,Charonne,,0.8526352978206266,0.0416392587791008,0,1955
1704,,Robespierre,,0.8526534237065295,0.0423133981712542,0,1667
2454,,Rue des Boulets,,0.8525930713147156,0.0417105250648746,0,1673
2453,,Rue de la Pompe (Avenue Georges Mandel),,0.8528030618594018,0.0397698199675327,0,1672
1890,,Havre-Caumartin,,0.8529631508876636,0.0406608502700510,0,1852
1804,,Pont de Sèvres,,0.8521998179438213,0.0389427623692838,0,1710
1708,,Rue de la Pompe (Avenue Georges Mandel),,0.8528030618594018,0.0397698199675327,0,1672
1709,,Rue des Boulets,,0.8525930713147156,0.0417105250648746,0,1673
1895,,Iéna,,0.8528047498608493,0.0400513040506016,0,1858
2278,,Maraichers,,0.8525996614611828,0.0420119197671055,0,55372
2459,,Saint-Ambroise,,0.8527575680706647,0.0414318356423508,0,1680
2457,,Grands Boulevards,,0.8529297403799205,0.0409093293011383,0,1671
1899,,Jasmin,,0.8525968511825930,0.0395955906300089,0,1860
2541,,Ségur,,0.8524995637617332,0.0402820853736526,0,1631
2350,,Maubert-Mutualité,,0.8525493409821099,0.0410091034097943,0,1834
1666,,Sèvres-Babylone,,0.8525706778416597,0.0406109944666200,0,1632
2354,,Michel-Ange-Auteuil,,0.8525182305662131,0.0395415066197407,0,1836
2500,,Vaneau,,0.8525316095901725,0.0405259165116930,0,1643
2334,,Mabillon,,0.8526039406871688,0.0407685754537358,0,1812
2256,,Eglise d'Auteuil,,0.8525173445530703,0.0396368119582543,0,1911
1661,,Ségur,,0.8524995637617332,0.0402820853736526,0,1631
1903,,Javel-André-Citroen,,0.8524838444276792,0.0397680415468992,0,1862
1811,,Maubert-Mutualité,,0.8525493409821099,0.0410091034097943,0,1834
2193,,Boulogne-Jean-Jaurès,,0.8524195542894977,0.0390882248494305,0,2018
2252,,Duroc,,0.8524992846104067,0.0404508250543252,0,1908
2233,,Jussieu,,0.8524803082403198,0.0411072389408940,0,1866
1908,,Jussieu,,0.8524803082403198,0.0411072389408940,0,1866
1927,,Duroc,,0.8524992846104067,0.0404508250543252,0,1908
2167,,Cluny-La Sorbonne,,0.8525681706089019,0.0409411316170001,0,54244
1818,,Mirabeau,,0.8525034100426883,0.0396853128821803,0,1746
8433,,Porte d'Auteuil,,0.8525233283965594,0.0394169616974115,0,1717
1817,,Michel-Ange-Molitor,,0.8524667521962010,0.0394976119558270,0,1837
2018,,Cardinal-Lemoine,,0.8524967867280981,0.0410511567611418,0,1942
1867,,Mabillon,,0.8526039406871688,0.0407685754537358,0,1812
2137,,Cardinal-Lemoine,,0.8524967867280981,0.0410511567611418,0,1942
2346,,Porte d'Auteuil,,0.8525233283965594,0.0394169616974115,0,1717
1916,,La Motte-Picquet-Grenelle,,0.8525337138540987,0.0401194996091068,0,1874
1653,,Odéon,,0.8525946854727198,0.0408334640655704,0,1770
2241,,La Motte-Picquet-Grenelle,,0.8525337138540987,0.0401194996091068,0,1874
1690,,Vaneau,,0.8525316095901725,0.0405259165116930,0,1643
2533,,Odéon,,0.8525946854727198,0.0408334640655704,0,1770
2207,,Gare d'Austerlitz,,0.8524446688079248,0.0412707276581705,0,1838
2057,,Avenue Emile-Zola,,0.8524993460141745,0.0400757954627933,0,1994
2031,,Charles Michels,,0.8524908092085752,0.0399044500039053,0,1952
2005,,Boulogne Pont de Saint-Cloud,,0.8523916300544312,0.0389041116393257,0,2019
2004,,Boulogne-Jean-Jaurès,,0.8524195542894977,0.0390882248494305,0,2018
2150,,Charles Michels,,0.8524908092085752,0.0399044500039053,0,1952
2026,,Chardon-Lagache,,0.8524688400606957,0.0395781734720834,0,1950
2106,,Avenue Emile-Zola,,0.8524993460141745,0.0400757954627933,0,1994
1977,,Cluny-La Sorbonne,,0.8525681706089019,0.0409411316170001,0,54244
1952,,Gare d'Austerlitz,,0.8524446688079248,0.0412707276581705,0,1838
2194,,Boulogne Pont de Saint-Cloud,,0.8523916300544312,0.0389041116393257,0,2019
